image_id,property_id,property_address,property_price,property_url,image_url,image_order
263,5344,H. Cleyndertweg 869,41500.00,https://www.funda.nl/en/detail/koop/amsterdam/parkeergelegenheid-h-cleyndertweg-869/89752752/,https://cloud.funda.nl/valentina_media/226/520/794.jpg?options=width=1440,1
573,5420,Chestertonlaan 189,275000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-chestertonlaan-189/43223853/,https://cloud.funda.nl/valentina_media/224/046/161.jpg?options=width=1440,1
120,5286,Leerdamhof 75,399000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-leerdamhof-75/89799181/,https://cloud.funda.nl/valentina_media/228/178/569.jpg?options=width=1440,1
3741,6071,Langswater 7,300000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-langswater-7/89720865/,https://cloud.funda.nl/listing-management/e12c45a1-cd0b-47e9-b647-9eb1ed9cdbf1?options=width=1440,1
4536,6215,Bestevâerstraat 188-2,400000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-bestevaerstraat-188-2/43375737/,https://cloud.funda.nl/listing-management/0294907c-f26e-42dd-97ad-faa7f5e82dd3?options=width=1440,1
1823,5674,Ceintuurbaan 430-1,485000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-ceintuurbaan-430-1/43384771/,https://cloud.funda.nl/valentina_media/226/349/265.jpg?options=width=1440,1
578,5421,Appartement (Bouwnr. 479),800000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-appartement-bouwnr-479/43040064/,https://cloud.funda.nl/valentina_media/216/205/788.jpg?options=width=1440,1
1643,5637,Elisabeth Boddaertstraat 24-1,450000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-elisabeth-boddaertstraat-24-1/43213002/,https://cloud.funda.nl/valentina_media/223/667/662.jpg?options=width=1440,1
1289,5565,Appartement - bouwnummer 205 (Bouwnr. 205),680384.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-appartement-bouwnummer-205-bouwnr-205/43241043/,https://cloud.funda.nl/valentina_media/224/722/544.jpg?options=width=1440,1
4530,6214,Van Hogendorpstraat 72-A,395000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-van-hogendorpstraat-72-a/43373560/,https://cloud.funda.nl/valentina_media/225/914/742.jpg?options=width=1440,1
5042,6306,Kinderdijkstraat 65-1,475000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-kinderdijkstraat-65-1/43141732/,https://cloud.funda.nl/valentina_media/220/771/524.jpg?options=width=1440,1
583,5422,Maisonnette (Bouwnr. 460),500000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-maisonnette-bouwnr-460/43040002/,https://cloud.funda.nl/valentina_media/216/206/463.jpg?options=width=1440,1
4947,6289,Keizersgracht 74-A,1900000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-keizersgracht-74-a/43882411/,https://cloud.funda.nl/valentina_media/204/169/990.jpg?options=width=1440,1
3736,6070,Waldeck Pyrmontlaan 4-1,1695000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-waldeck-pyrmontlaan-4-1/43235694/,https://cloud.funda.nl/valentina_media/224/110/974.png?options=width=1440,1
4524,6212,Dolingadreef 249,350000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-dolingadreef-249/43371546/,https://cloud.funda.nl/valentina_media/225/839/755.jpg?options=width=1440,1
335,5366,Meerluststraat 51,395000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-meerluststraat-51/43992741/,https://cloud.funda.nl/valentina_media/209/114/531.jpg?options=width=1440,1
588,5423,Zuideinde 366-2,1195000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-zuideinde-366-2/89508966/,https://cloud.funda.nl/valentina_media/220/918/993.jpg?options=width=1440,1
3367,5999,Bentinckstraat 19-1,375000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-bentinckstraat-19-1/89763085/,https://cloud.funda.nl/valentina_media/226/932/130.jpg?options=width=1440,1
1294,5566,Special - bouwnummer 147 (Bouwnr. 147),921875.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-special-bouwnummer-147-bouwnr-147/43242637/,https://cloud.funda.nl/valentina_media/224/741/937.jpg?options=width=1440,1
4519,6211,Jan van Riebeekstraat 1-2,395000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-jan-van-riebeekstraat-1-2/43364212/,https://cloud.funda.nl/valentina_media/225/594/190.jpg?options=width=1440,1
3032,5931,Maassluisstraat 176,400000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-maassluisstraat-176/43354370/,https://cloud.funda.nl/valentina_media/225/227/102.jpg?options=width=1440,1
593,5424,Zuideinde 366-1,1195000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-zuideinde-366-1/89509654/,https://cloud.funda.nl/valentina_media/220/530/841.jpg?options=width=1440,1
4942,6288,Hogehilweg 12-B23,554000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-hogehilweg-12-b23/43309502/,https://cloud.funda.nl/valentina_media/226/938/235.jpg?options=width=1440,1
3730,6068,Plejadenplein 12,515000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-plejadenplein-12/43358052/,https://cloud.funda.nl/valentina_media/224/986/121.jpg?options=width=1440,1
4513,6210,Desselstraat 5,655000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-desselstraat-5/89731441/,https://cloud.funda.nl/valentina_media/225/691/695.jpg?options=width=1440,1
1914,5692,Victor Rutgersstraat 44,700000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-victor-rutgersstraat-44/43304013/,https://cloud.funda.nl/valentina_media/227/150/893.jpg?options=width=1440,1
598,5425,Zuideinde 366-6,865000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-zuideinde-366-6/89619345/,https://cloud.funda.nl/valentina_media/220/935/783.jpg?options=width=1440,1
1648,5638,KNSM-laan 375,650000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-knsm-laan-375/43266782/,https://cloud.funda.nl/valentina_media/221/420/338.jpg?options=width=1440,1
1299,5567,Appartement - bouwnummer 253 (Bouwnr. 253),685286.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-appartement-bouwnummer-253-bouwnr-253/43241372/,https://cloud.funda.nl/valentina_media/224/730/739.jpg?options=width=1440,1
4507,6209,Herengracht 9-A,300000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-herengracht-9-a/43371716/,https://cloud.funda.nl/valentina_media/225/846/546.jpg?options=width=1440,1
266,5345,Terrasappartement (Bouwnr. 56),815000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-terrasappartement-bouwnr-56/43008899/,https://cloud.funda.nl/valentina_media/224/816/196.jpg?options=width=1440,1
603,5426,Maisonnette (Bouwnr. 475),570000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-maisonnette-bouwnr-475/43040010/,https://cloud.funda.nl/valentina_media/216/206/652.jpg?options=width=1440,1
126,5287,Henegouwenstraat 56,500000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-henegouwenstraat-56/89794675/,https://cloud.funda.nl/listing-management/89aee9b6-fd22-4292-8d92-e3cfd0e2c059?options=width=1440,1
3724,6067,Jonas Daniël Meijerplein 25-D,499500.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-jonas-daniel-meijerplein-25-d/89778223/,https://cloud.funda.nl/valentina_media/227/524/517.jpg?options=width=1440,1
4501,6208,Haarlemmerweg 139-H,530000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-haarlemmerweg-139-h/43379997/,https://cloud.funda.nl/valentina_media/225/778/419.jpg?options=width=1440,1
3187,5962,President Kennedylaan 272-2,650000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-president-kennedylaan-272-2/43373331/,https://cloud.funda.nl/valentina_media/225/948/504.jpg?options=width=1440,1
608,5427,Vierkamer hoekappartement (Bouwnr. 8),670000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-vierkamer-hoekappartement-bouwnr-8/43732551/,https://cloud.funda.nl/valentina_media/204/068/390.jpg?options=width=1440,1
5085,6313,Okeghemstraat 3-2,1300000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-okeghemstraat-3-2/43226264/,https://cloud.funda.nl/listing-management/565c1222-49c5-4e7c-9ee9-f2f2e485f7f2?options=width=1440,1
3362,5998,Borneolaan 285,685000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-borneolaan-285/89764175/,https://cloud.funda.nl/valentina_media/226/976/881.jpg?options=width=1440,1
4495,6207,Herengracht 9-B,300000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-herengracht-9-b/43371865/,https://cloud.funda.nl/valentina_media/225/848/427.jpg?options=width=1440,1
1304,5568,Appartement - bouwnummer 212 (Bouwnr. 212),633917.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-appartement-bouwnummer-212-bouwnr-212/43241277/,https://cloud.funda.nl/valentina_media/224/727/120.jpg?options=width=1440,1
613,5428,Appartement (Bouwnr. 523),420000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-appartement-bouwnr-523/43040082/,https://cloud.funda.nl/valentina_media/216/206/146.jpg?options=width=1440,1
1959,5701,Diamantstraat 17-B3,449000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-diamantstraat-17-b3/43254726/,https://cloud.funda.nl/valentina_media/221/332/208.jpg?options=width=1440,1
3719,6066,Rustenburgerstraat 455-4,499000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-rustenburgerstraat-455-4/89756429/,https://cloud.funda.nl/valentina_media/226/662/340.jpg?options=width=1440,1
4489,6206,Orteliusstraat 108-1,425000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-orteliusstraat-108-1/43376336/,https://cloud.funda.nl/listing-management/c1267e38-aa50-499a-bbd1-09ba659f46d8?options=width=1440,1
1828,5675,Schierstins 6,435000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-schierstins-6/89747072/,https://cloud.funda.nl/valentina_media/226/302/893.jpg?options=width=1440,1
618,5429,Appartement (Bouwnr. 506),730000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-appartement-bouwnr-506/43040073/,https://cloud.funda.nl/valentina_media/216/206/092.jpg?options=width=1440,1
4937,6286,Henrick de Keijserplein 5-H,595000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-henrick-de-keijserplein-5-h/43216994/,https://cloud.funda.nl/valentina_media/223/411/062.jpg?options=width=1440,1
1653,5639,Eendrachtstraat 2-H,599000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-eendrachtstraat-2-h/43111844/,https://cloud.funda.nl/valentina_media/219/445/517.jpg?options=width=1440,1
4483,6205,Bankwerkerij 172,475000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-bankwerkerij-172/89735882/,https://cloud.funda.nl/listing-management/c5614703-879f-4a22-9d4d-518de03de59e?options=width=1440,1
1309,5569,Appartement - bouwnummer 227 (Bouwnr. 227),633917.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-appartement-bouwnummer-227-bouwnr-227/43241295/,https://cloud.funda.nl/valentina_media/224/727/321.jpg?options=width=1440,1
623,5430,Turnerstraat 25-C,500000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-turnerstraat-25-c/43359913/,https://cloud.funda.nl/valentina_media/225/020/404.jpg?options=width=1440,1
4751,6252,Kadoelenweg 342,1247000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-kadoelenweg-342/43394394/,https://cloud.funda.nl/valentina_media/226/762/006.jpg?options=width=1440,1
3714,6065,Stadionkade 105-H,575000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-stadionkade-105-h/43365526/,https://cloud.funda.nl/valentina_media/225/236/724.jpg?options=width=1440,1
4477,6204,Spaarndammerdijk 267,585000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-spaarndammerdijk-267/43371804/,https://cloud.funda.nl/valentina_media/225/849/558.jpg?options=width=1440,1
3357,5997,Hertspieghelweg 36-H,700000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-hertspieghelweg-36-h/43390098/,https://cloud.funda.nl/valentina_media/226/591/326.jpg?options=width=1440,1
628,5431,Twee-onder-één-kap Schuurwoning (Bouwnr. 4),1035000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-twee-onder-een-kap-schuurwoning-bouwnr-4/89599799/,https://cloud.funda.nl/valentina_media/220/474/898.jpg?options=width=1440,1
3097,5944,Bijlmerdreef 1449,500000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-bijlmerdreef-1449/89725051/,https://cloud.funda.nl/valentina_media/225/449/936.jpg?options=width=1440,1
1314,5570,Appartement - bouwnummer 246 (Bouwnr. 246),557722.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-appartement-bouwnummer-246-bouwnr-246/43241250/,https://cloud.funda.nl/valentina_media/224/729/064.jpg?options=width=1440,1
4471,6203,Narva-eiland 94,815000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-narva-eiland-94/89733031/,https://cloud.funda.nl/valentina_media/225/756/624.jpg?options=width=1440,1
269,5346,De Oosterlingen (bouwnummer 7.92),705000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-de-oosterlingen-bouwnummer-792/42287866/,https://cloud.funda.nl/valentina_media/177/906/287.jpg?options=width=1440,1
633,5432,Zuideinde 366-3,1035000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-zuideinde-366-3/89619028/,https://cloud.funda.nl/valentina_media/220/920/081.jpg?options=width=1440,1
132,5288,Veerstraat 73-2,475000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-veerstraat-73-2/43338800/,https://cloud.funda.nl/valentina_media/228/085/793.jpg?options=width=1440,1
3708,6064,Type A (Bouwnr. 2),1075000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-type-a-bouwnr-2/43229652/,https://cloud.funda.nl/valentina_media/223/881/100.jpg?options=width=1440,1
4465,6202,Grubbehoeve 114,300000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-grubbehoeve-114/43354319/,https://cloud.funda.nl/valentina_media/225/228/902.jpg?options=width=1440,1
3182,5961,Aaf Bouberstraat 62,310000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-aaf-bouberstraat-62/43374633/,https://cloud.funda.nl/valentina_media/225/959/937.jpg?options=width=1440,1
1658,5640,Insulindeweg 322,350000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-insulindeweg-322/43298379/,https://cloud.funda.nl/valentina_media/222/737/203.jpg?options=width=1440,1
639,5434,Twee-onder-één-kap Schuurwoning (Bouwnr. 3),1035000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-twee-onder-een-kap-schuurwoning-bouwnr-3/89599788/,https://cloud.funda.nl/valentina_media/220/474/891.jpg?options=width=1440,1
1319,5571,Appartement - bouwnummer 264 (Bouwnr. 264),755574.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-appartement-bouwnummer-264-bouwnr-264/43242483/,https://cloud.funda.nl/valentina_media/224/733/641.jpg?options=width=1440,1
4775,6256,Zeilstraat 6-3,735000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-zeilstraat-6-3/43309074/,https://cloud.funda.nl/valentina_media/226/953/842.jpg?options=width=1440,1
4459,6201,Nachtwachtlaan 290,625000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-nachtwachtlaan-290/89726103/,https://cloud.funda.nl/valentina_media/225/491/864.jpg?options=width=1440,1
3702,6063,Nieuwezijds Voorburgwal 45,995000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-nieuwezijds-voorburgwal-45/43269411/,https://cloud.funda.nl/valentina_media/221/534/153.jpg?options=width=1440,1
644,5435,Penthouse (Bouwnr. 7.2),945000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-penthouse-bouwnr-72/43368406/,https://cloud.funda.nl/valentina_media/225/341/197.jpg?options=width=1440,1
4931,6285,Kinderdijkstraat 49-1,450000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-kinderdijkstraat-49-1/43196411/,https://cloud.funda.nl/valentina_media/218/298/385.jpg?options=width=1440,1
3352,5996,Pretoriusstraat 28-3A,350000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-pretoriusstraat-28-3a/89756052/,https://cloud.funda.nl/valentina_media/226/647/196.jpg?options=width=1440,1
4454,6200,Osdorpplein 950,350000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-osdorpplein-950/89716206/,https://cloud.funda.nl/valentina_media/225/125/694.jpg?options=width=1440,1
84,5280,Vrijzicht 46,445000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-vrijzicht-46/43338842/,https://cloud.funda.nl/valentina_media/228/087/450.jpg?options=width=1440,1
649,5436,Johan Kernstraat 13,450000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-johan-kernstraat-13/43351071/,https://cloud.funda.nl/valentina_media/225/101/422.jpg?options=width=1440,1
1324,5572,Special - bouwnummer 139 (Bouwnr. 139),1109302.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-special-bouwnummer-139-bouwnr-139/43242636/,https://cloud.funda.nl/valentina_media/224/741/895.jpg?options=width=1440,1
1833,5676,Kleiburg 639,360000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-kleiburg-639/89750173/,https://cloud.funda.nl/valentina_media/227/248/017.jpg?options=width=1440,1
4449,6199,Hertspieghelweg 44-2,450000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-hertspieghelweg-44-2/43357617/,https://cloud.funda.nl/valentina_media/224/934/731.jpg?options=width=1440,1
3697,6062,Singel 73-A,799000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-singel-73-a/43366986/,https://cloud.funda.nl/valentina_media/225/284/554.jpg?options=width=1440,1
654,5437,The Ark (Bouwnr. 7.10),590000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-the-ark-bouwnr-710/43944282/,https://cloud.funda.nl/valentina_media/211/561/526.jpg?options=width=1440,1
4926,6284,SPOT Amsterdam | Crystal (Bouwnr. A1-106),504000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-spot-amsterdam-crystal-bouwnr-a1-106/43355643/,https://cloud.funda.nl/valentina_media/226/890/488.jpg?options=width=1440,1
1663,5641,Jodenbreestraat 112,785000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-jodenbreestraat-112/43227498/,https://cloud.funda.nl/valentina_media/223/793/186.jpg?options=width=1440,1
3052,5935,Uiterwaardenstraat 222-1,525000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-uiterwaardenstraat-222-1/43366075/,https://cloud.funda.nl/valentina_media/225/288/120.jpg?options=width=1440,1
